case_id,activity_id,time_stamp,product_id
1,0,2023-09-24 09:31:35,1
1,1,2023-09-24 09:32:35,1
2,11,2023-09-24 09:33:35,2
2,1,2023-09-24 09:34:35,2
1,2,2023-09-24 09:35:35,1
3,0,2023-09-24 09:36:35,3
3,1,2023-09-24 09:37:35,3
4,11,2023-09-24 09:38:35,4
4,1,2023-09-24 09:39:35,4
2,8,2023-09-24 09:40:35,2
2,3,2023-09-24 09:41:35,2
2,4,2023-09-24 09:42:35,2
2,5,2023-09-24 09:43:35,2
2,6,2023-09-24 09:44:35,2
2,7,2023-09-24 09:45:35,2
2,End of Line,2023-09-24 09:46:35,2
5,0,2023-09-24 09:47:35,5
5,1,2023-09-24 09:48:35,5
3,8,2023-09-24 09:49:35,3
1,3,2023-09-24 09:50:35,1
3,3,2023-09-24 09:51:35,3
1,4,2023-09-24 09:52:35,1
1,5,2023-09-24 09:53:35,1
1,6,2023-09-24 09:54:35,1
1,7,2023-09-24 09:55:35,1
1,End of Line,2023-09-24 09:56:35,1
6,0,2023-09-24 09:57:35,6
6,1,2023-09-24 09:58:35,6
4,2,2023-09-24 09:59:35,4
4,3,2023-09-24 10:00:35,4
3,4,2023-09-24 10:01:35,3
3,5,2023-09-24 10:02:35,3
3,6,2023-09-24 10:03:35,3
3,7,2023-09-24 10:04:35,3
3,End of Line,2023-09-24 10:05:35,3
7,0,2023-09-24 10:06:35,7
7,1,2023-09-24 10:07:35,7
5,2,2023-09-24 10:08:35,5
5,3,2023-09-24 10:09:35,5
4,4,2023-09-24 10:10:35,4
4,5,2023-09-24 10:11:35,4
4,6,2023-09-24 10:12:35,4
4,7,2023-09-24 10:13:35,4
4,End of Line,2023-09-24 10:14:35,4
8,0,2023-09-24 10:15:35,8
8,1,2023-09-24 10:16:35,8
6,2,2023-09-24 10:17:35,6
6,3,2023-09-24 10:18:35,6
5,4,2023-09-24 10:19:35,5
5,5,2023-09-24 10:20:35,5
5,6,2023-09-24 10:21:35,5
5,7,2023-09-24 10:22:35,5
5,End of Line,2023-09-24 10:23:35,5
9,0,2023-09-24 10:24:35,9
9,1,2023-09-24 10:25:35,9
7,2,2023-09-24 10:26:35,7
6,4,2023-09-24 10:27:35,6
6,5,2023-09-24 10:28:35,6
6,6,2023-09-24 10:29:35,6
6,7,2023-09-24 10:30:35,6
6,End of Line,2023-09-24 10:31:35,6
10,0,2023-09-24 10:32:35,10
10,1,2023-09-24 10:33:35,10
8,8,2023-09-24 10:34:35,8
7,3,2023-09-24 10:35:35,7
8,3,2023-09-24 10:36:35,8
7,4,2023-09-24 10:37:35,7
7,5,2023-09-24 10:38:35,7
