case_id,activity_id,time_stamp,product_id
1,0,2023-09-24 09:31:35,1
1,1,2023-09-24 09:32:35,1
2,7,2023-09-24 09:33:35,2
2,End of Line,2023-09-24 09:34:35,2
1,2,2023-09-24 09:35:35,1
3,0,2023-09-24 09:36:35,3
3,1,2023-09-24 09:37:35,3
4,7,2023-09-24 09:38:35,4
4,End of Line,2023-09-24 09:39:35,4
3,2,2023-09-24 09:40:35,3
5,0,2023-09-24 09:41:35,5
5,1,2023-09-24 09:42:35,5
6,7,2023-09-24 09:43:35,6
6,End of Line,2023-09-24 09:44:35,6
5,2,2023-09-24 09:45:35,5
1,3,2023-09-24 09:46:35,1
1,4,2023-09-24 09:47:35,1
1,5,2023-09-24 09:48:35,1
1,6,2023-09-24 09:49:35,1
1,End of Line,2023-09-24 09:50:35,1
7,0,2023-09-24 09:51:35,7
7,1,2023-09-24 09:52:35,7
8,7,2023-09-24 09:53:35,8
8,End of Line,2023-09-24 09:54:35,8
7,2,2023-09-24 09:55:35,7
3,3,2023-09-24 09:56:35,3
3,4,2023-09-24 09:57:35,3
3,5,2023-09-24 09:58:35,3
3,6,2023-09-24 09:59:35,3
3,End of Line,2023-09-24 10:00:35,3
9,0,2023-09-24 10:01:35,9
9,1,2023-09-24 10:02:35,9
10,7,2023-09-24 10:03:35,10
10,End of Line,2023-09-24 10:04:35,10
9,2,2023-09-24 10:05:35,9
5,3,2023-09-24 10:06:35,5
5,4,2023-09-24 10:07:35,5
5,5,2023-09-24 10:08:35,5
5,6,2023-09-24 10:09:35,5
5,End of Line,2023-09-24 10:10:35,5
11,0,2023-09-24 10:11:35,11
11,1,2023-09-24 10:12:35,11
12,7,2023-09-24 10:13:35,12
12,End of Line,2023-09-24 10:14:35,12
11,2,2023-09-24 10:15:35,11
7,3,2023-09-24 10:16:35,7
7,4,2023-09-24 10:17:35,7
7,5,2023-09-24 10:18:35,7
7,6,2023-09-24 10:19:35,7
7,End of Line,2023-09-24 10:20:35,7
13,0,2023-09-24 10:21:35,13
13,1,2023-09-24 10:22:35,13
14,7,2023-09-24 10:23:35,14
14,End of Line,2023-09-24 10:24:35,14
13,2,2023-09-24 10:25:35,13
9,3,2023-09-24 10:26:35,9
9,4,2023-09-24 10:27:35,9
9,5,2023-09-24 10:28:35,9
9,6,2023-09-24 10:29:35,9
9,End of Line,2023-09-24 10:30:35,9
15,0,2023-09-24 10:31:35,15
15,1,2023-09-24 10:32:35,15
15,2,2023-09-24 10:33:35,15
11,3,2023-09-24 10:34:35,11
11,4,2023-09-24 10:35:35,11
11,5,2023-09-24 10:36:35,11
11,6,2023-09-24 10:37:35,11
