case_id,activity_id,time_stamp,product_id
1,0,2023-09-24 09:31:35,1
1,1,2023-09-24 09:32:35,1
2,68,2023-09-24 09:33:35,2
2,22,2023-09-24 09:34:35,2
3,83,2023-09-24 09:35:35,3
3,26,2023-09-24 09:36:35,3
1,2,2023-09-24 09:37:35,1
2,30,2023-09-24 09:38:35,2
3,47,2023-09-24 09:39:35,3
2,3,2023-09-24 09:40:35,2
3,25,2023-09-24 09:41:35,3
2,4,2023-09-24 09:42:35,2
3,19,2023-09-24 09:43:35,3
2,5,2023-09-24 09:44:35,2
3,20,2023-09-24 09:45:35,3
2,6,2023-09-24 09:46:35,2
3,39,2023-09-24 09:47:35,3
2,7,2023-09-24 09:48:35,2
3,37,2023-09-24 09:49:35,3
2,8,2023-09-24 09:50:35,2
3,31,2023-09-24 09:51:35,3
2,9,2023-09-24 09:52:35,2
3,40,2023-09-24 09:53:35,3
2,10,2023-09-24 09:54:35,2
3,29,2023-09-24 09:55:35,3
2,11,2023-09-24 09:56:35,2
3,23,2023-09-24 09:57:35,3
2,12,2023-09-24 09:58:35,2
3,28,2023-09-24 09:59:35,3
2,13,2023-09-24 10:00:35,2
3,24,2023-09-24 10:01:35,3
2,14,2023-09-24 10:02:35,2
3,42,2023-09-24 10:03:35,3
2,15,2023-09-24 10:04:35,2
3,21,2023-09-24 10:05:35,3
2,16,2023-09-24 10:06:35,2
3,41,2023-09-24 10:07:35,3
2,17,2023-09-24 10:08:35,2
3,44,2023-09-24 10:09:35,3
2,18,2023-09-24 10:10:35,2
3,35,2023-09-24 10:11:35,3
2,End of Line,2023-09-24 10:12:35,2
3,End of Line,2023-09-24 10:13:35,3
4,0,2023-09-24 10:14:35,4
4,1,2023-09-24 10:15:35,4
5,68,2023-09-24 10:16:35,5
5,22,2023-09-24 10:17:35,5
6,83,2023-09-24 10:18:35,6
6,26,2023-09-24 10:19:35,6
7,99,2023-09-24 10:20:35,7
7,48,2023-09-24 10:21:35,7
4,30,2023-09-24 10:22:35,4
5,47,2023-09-24 10:23:35,5
6,82,2023-09-24 10:24:35,6
1,3,2023-09-24 10:25:35,1
4,25,2023-09-24 10:26:35,4
5,38,2023-09-24 10:27:35,5
6,49,2023-09-24 10:28:35,6
1,4,2023-09-24 10:29:35,1
4,19,2023-09-24 10:30:35,4
5,66,2023-09-24 10:31:35,5
6,96,2023-09-24 10:32:35,6
1,5,2023-09-24 10:33:35,1
4,20,2023-09-24 10:34:35,4
5,27,2023-09-24 10:35:35,5
6,5,2023-09-24 10:36:35,6
1,6,2023-09-24 10:37:35,1
4,39,2023-09-24 10:38:35,4
