case_id,activity_id,time_stamp,product_id
1,0,2023-09-24 09:31:35,1
1,1,2023-09-24 09:32:35,1
2,70,2023-09-24 09:33:35,2
2,24,2023-09-24 09:34:35,2
3,85,2023-09-24 09:35:35,3
3,28,2023-09-24 09:36:35,3
4,105,2023-09-24 09:37:35,4
4,110,2023-09-24 09:38:35,4
5,107,2023-09-24 09:39:35,5
5,114,2023-09-24 09:40:35,5
6,118,2023-09-24 09:41:35,6
6,1,2023-09-24 09:42:35,6
2,2,2023-09-24 09:43:35,2
3,49,2023-09-24 09:44:35,3
4,50,2023-09-24 09:45:35,4
5,69,2023-09-24 09:46:35,5
2,3,2023-09-24 09:47:35,2
3,27,2023-09-24 09:48:35,3
4,32,2023-09-24 09:49:35,4
5,40,2023-09-24 09:50:35,5
2,4,2023-09-24 09:51:35,2
3,51,2023-09-24 09:52:35,3
4,68,2023-09-24 09:53:35,4
5,80,2023-09-24 09:54:35,5
2,5,2023-09-24 09:55:35,2
3,21,2023-09-24 09:56:35,3
4,29,2023-09-24 09:57:35,4
5,124,2023-09-24 09:58:35,5
2,6,2023-09-24 09:59:35,2
3,22,2023-09-24 10:00:35,3
4,45,2023-09-24 10:01:35,4
5,102,2023-09-24 10:02:35,5
2,7,2023-09-24 10:03:35,2
3,41,2023-09-24 10:04:35,3
4,66,2023-09-24 10:05:35,4
5,116,2023-09-24 10:06:35,5
2,8,2023-09-24 10:07:35,2
3,35,2023-09-24 10:08:35,3
4,39,2023-09-24 10:09:35,4
5,56,2023-09-24 10:10:35,5
2,9,2023-09-24 10:11:35,2
3,33,2023-09-24 10:12:35,3
4,47,2023-09-24 10:13:35,4
5,60,2023-09-24 10:14:35,5
2,10,2023-09-24 10:15:35,2
3,42,2023-09-24 10:16:35,3
4,57,2023-09-24 10:17:35,4
5,64,2023-09-24 10:18:35,5
2,11,2023-09-24 10:19:35,2
3,31,2023-09-24 10:20:35,3
4,100,2023-09-24 10:21:35,4
5,11,2023-09-24 10:22:35,5
2,12,2023-09-24 10:23:35,2
4,25,2023-09-24 10:24:35,4
2,13,2023-09-24 10:25:35,2
4,30,2023-09-24 10:26:35,4
2,14,2023-09-24 10:27:35,2
4,34,2023-09-24 10:28:35,4
2,15,2023-09-24 10:29:35,2
4,26,2023-09-24 10:30:35,4
2,16,2023-09-24 10:31:35,2
4,44,2023-09-24 10:32:35,4
2,17,2023-09-24 10:33:35,2
4,23,2023-09-24 10:34:35,4
2,18,2023-09-24 10:35:35,2
4,43,2023-09-24 10:36:35,4
2,19,2023-09-24 10:37:35,2
2,20,2023-09-24 10:38:35,2
7,0,2023-09-24 10:39:35,7
