case_id,activity_id,time_stamp,product_id
1,0,2023-09-24 09:31:35,1
1,1,2023-09-24 09:32:35,1
2,8,2023-09-24 09:33:35,2
2,5,2023-09-24 09:34:35,2
3,11,2023-09-24 09:35:35,3
3,6,2023-09-24 09:36:35,3
4,16,2023-09-24 09:37:35,4
4,13,2023-09-24 09:38:35,4
5,24,2023-09-24 09:39:35,5
5,23,2023-09-24 09:40:35,5
1,2,2023-09-24 09:41:35,1
3,15,2023-09-24 09:42:35,3
4,17,2023-09-24 09:43:35,4
5,19,2023-09-24 09:44:35,5
1,3,2023-09-24 09:45:35,1
3,9,2023-09-24 09:46:35,3
4,10,2023-09-24 09:47:35,4
5,14,2023-09-24 09:48:35,5
1,4,2023-09-24 09:49:35,1
3,7,2023-09-24 09:50:35,3
4,21,2023-09-24 09:51:35,4
5,4,2023-09-24 09:52:35,5
1,End of Line,2023-09-24 09:53:35,1
3,End of Line,2023-09-24 09:54:35,3
4,End of Line,2023-09-24 09:55:35,4
6,0,2023-09-24 09:56:35,6
6,1,2023-09-24 09:57:35,6
7,8,2023-09-24 09:58:35,7
7,6,2023-09-24 09:59:35,7
8,11,2023-09-24 10:00:35,8
8,13,2023-09-24 10:01:35,8
9,12,2023-09-24 10:02:35,9
9,23,2023-09-24 10:03:35,9
10,16,2023-09-24 10:04:35,10
10,25,2023-09-24 10:05:35,10
11,24,2023-09-24 10:06:35,11
11,1,2023-09-24 10:07:35,11
6,2,2023-09-24 10:08:35,6
2,15,2023-09-24 10:09:35,2
7,17,2023-09-24 10:10:35,7
8,19,2023-09-24 10:11:35,8
9,26,2023-09-24 10:12:35,9
10,2,2023-09-24 10:13:35,10
6,3,2023-09-24 10:14:35,6
2,9,2023-09-24 10:15:35,2
7,10,2023-09-24 10:16:35,7
8,14,2023-09-24 10:17:35,8
9,18,2023-09-24 10:18:35,9
6,7,2023-09-24 10:19:35,6
2,21,2023-09-24 10:20:35,2
7,4,2023-09-24 10:21:35,7
8,7,2023-09-24 10:22:35,8
9,21,2023-09-24 10:23:35,9
5,End of Line,2023-09-24 10:24:35,5
6,End of Line,2023-09-24 10:25:35,6
2,End of Line,2023-09-24 10:26:35,2
12,0,2023-09-24 10:27:35,12
12,5,2023-09-24 10:28:35,12
13,8,2023-09-24 10:29:35,13
13,6,2023-09-24 10:30:35,13
14,12,2023-09-24 10:31:35,14
14,13,2023-09-24 10:32:35,14
15,16,2023-09-24 10:33:35,15
15,23,2023-09-24 10:34:35,15
16,24,2023-09-24 10:35:35,16
16,25,2023-09-24 10:36:35,16
11,15,2023-09-24 10:37:35,11
12,17,2023-09-24 10:38:35,12
